license_id, hospital_info
00134/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng hàm mặt thuộc Chi nhánh - Công ty TNHH Nha khoa Lan Anh', '288/1 Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP Hồ Chí Minh']"
01383/SYT-GPHĐ,"['2', 'Phòng khám Victoria Healthcare Mỹ Mỹ thuộc Công ty cổ phần Victoria Healthcare Mỹ Mỹ', 'Số 79 và 81 Điện Biên Phủ, Phường Đa Kao, Quận 1, TP Hồ Chí Minh']"
03357/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản Phụ khoa', '66 Bế Văn Đàn, Phường 14, Quận Tân Bình, TP Hồ Chí Minh']"
00237/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '53A Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh']"
04541/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Tai Mũi Họng', '01 Đường 14, Ấp 2, KDC Bình Hưng, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh']"
02064/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Sản Phụ khoa', '79 Đường số 1, Cư xá Đô Thành, Phường 4, Quận 3, TP Hồ Chí Minh']"
04469/SYT-GPHĐ,"['7', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Văn Nhân', '354-356 Hồ Học Lãm, Phường An lạc , Quận Bình Tân, TP Hồ Chí Minh']"
04040/SYT-GPHĐ,"['8', 'phòng khám nội tổng hợp', 'J4 Cư xá Phú Lâm A, Phường 12, Quận 6, TP Hồ Chí Minh']"
00266/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '198 Cao Xuân Dục, Phường 12, Quận 8, TP Hồ Chí Minh']"
03799/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Sản Phụ khoa thuộc Công ty TNHH Một thành viên Y tế Thiên Ân', '5-7-9 Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP Hồ Chí Minh']"
01942/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản Phụ khoa', '259/20E Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, TP Hồ Chí Minh']"
01084/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Sản phụ khoa', '49 Trần Văn Kiểu, Phường 10, Quận 6, TP Hồ Chí Minh']"
00252/SYT-GPHĐ,"['3', 'PHÒNG KHÁM  CHUYÊN KHOA RĂNG HÀM MẶT', '591 Điện Biên Phủ, Phường 1, Quận 3, TP Hồ Chí Minh']"
01012/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Tai Mũi Họng', '142 Bình Thới, Phường 14, Quận 11, TP Hồ Chí Minh']"
01404/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '146 Nguyễn Thị Nhỏ, Phường 15, Quận 11, TP Hồ Chí Minh']"
01499/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '322 Nguyễn Duy Dương, Phường 9, Quận 10, TP Hồ Chí Minh']"
01537/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Tai Mũi Họng', '318 Nguyễn Văn Luông, Phường 12, Quận 6, TP Hồ Chí Minh']"
03581/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '847 Quốc lộ 22, tổ 1, khu phố 5, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']"
03948/HCM-GPHĐ,"['9', 'Phòng khám chuyên khoa Ngoại chấn thương chỉnh hình', '795 Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP Hồ Chí Minh']"
00180/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Tai Mũi Họng', '003 Lô A Chung cư Sư Vạn Hạnh, Phường 9, Quận 5, TP Hồ Chí Minh']"
01520/SYT-GPHĐ,"['2', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Đi Cờ Li Nít', '225 Lê Thánh Tôn, Phường Bến Thành, Quận 1, TP Hồ Chí Minh']"
04358/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Tai Mũi Họng', '4/2 Tổ 10, Ấp Vạn Hạnh, Xã Trung Chánh, Huyện Hóc Môn, TP Hồ Chí Minh']"
01876/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Sản phụ khoa', '702/78 Điện Biên Phủ, Phường 10, Quận 10, TP Hồ Chí Minh']"
00542/SYT-GPHĐ,"['5', 'Phòng khám đa khoa Công ty TNHH Phòng khám đa khoa Quang Minh', '736A Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, TP Hồ Chí Minh']"
00295/SYT-GPHĐ,"['6', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '80/23 Trịnh Đình Thảo, Phường Phú Trung, Quận Tân Phú, TP Hồ Chí Minh']"
04545/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '25B Phạm Viết Chánh, Phường Nguyễn Cư Trinh, Quận 1, TP Hồ Chí Minh']"
03206/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '39 Lê Văn Việt, KP 3, Phường Hiệp Phú, Quận 9, TP Hồ Chí Minh']"
03561/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt ( thuộc Công ty TNHH Nha khoa Hoàn Mỹ)', '52 Hoàng Diệu, Phường 12, Quận 4, TP Hồ Chí Minh']"
00091/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', '37 Nhiêu Tứ, Phường 7, Quận Phú Nhuận, TP Hồ Chí Minh']"
03081/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản Phụ khoa', '341/53A Lạc Long Quân, Phường 5, Quận 11, TP Hồ Chí Minh']"
00102/SYT-GPHĐ,"['3', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám Đa khoa Ngọc Minh', '20-22 Lãnh Binh Thăng, Phường 13, Quận 11, TP Hồ Chí Minh']"
00225/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '123A Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, TP Hồ Chí Minh']"
01817/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '389 Minh Phụng, Phường 10, Quận 11, TP Hồ Chí Minh']"
00928/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '146 Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TP Hồ Chí Minh']"
00190/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng hàm mặt', '02 Nguyễn Sơn, Phường Phú Thọ Hòa, Quận Tân Phú, TP Hồ Chí Minh']"
00357/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Công ty TNHH Nha khoa Yakuri', '181A Điện Biên Phủ, Phường Đa Kao, Quận 1, TP Hồ Chí Minh']"
00662/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '188C Phan Văn Trị, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh']"
03612/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '306 Bến Bình Đông, Phường 15, Quận 8, TP Hồ Chí Minh']"
00089/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '39A Phú Thọ, Phường 1, Quận 11, TP Hồ Chí Minh']"
00032sssss/SYT,"['2', 'Phòng khám đa khoa thuộc Chi nhánh 5 - Công ty TNHH Trung tâm Y khoa Phước An', '42 Đường số 26, Phường 10, Quận 6, TP Hồ Chí Minh']"
01348/SYT-GPHĐ,"['3', 'Phòng khám răng hàm mặt thuộc Công ty TNHH Nụ Cười My', '173 Tôn Dật Tiên (Lô CN3, Khu A Đô thị Phú Mỹ Hưng), Đô thị mới Nam thành phố, Phường Tân Phong, Quận 7, TP Hồ Chí Minh']"
00262/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', 'Số 82 Hiệp Bình, Khu phố 8, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP Hồ Chí Minh']"
04989/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Da liễu', '11 Đoàn Công Hớn, Khu phố 1, Phường Trường Thọ, Quận Thủ Đức, TP Hồ Chí Minh']"
01493/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '5A Trường Chinh, Tổ 38, KP3, Phường Tân Thới Nhất, Quận 12, TP Hồ Chí Minh']"
01216/SYT-GPHĐ,"['7', 'PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN', '267/8 (số cũ A494) Lê Văn Việt, KP5, Phường Hiệp Phú, Quận 9, TP Hồ Chí Minh']"
03589/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', 'D7/43 Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TP Hồ Chí Minh']"
00829/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '558 Hậu Giang, Phường 12, Quận 6, TP Hồ Chí Minh']"
00443/HCM-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt (Thuộc Công ty TNHH Thương mại dịch vụ y tế 3C)', 'A35 Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, TP Hồ Chí Minh']"
03321/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản Phụ khoa', '1/134A Ấp Nhị Tân 1, Xã Tân Thới Nhì , Huyện Hóc Môn, TP Hồ Chí Minh']"
00118/SYT-GPHĐ,"['2', '', '177 Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TP.Hồ Chí Minh']"
01085/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản phụ khoa', '125C Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, TP Hồ Chí Minh']"
00366/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Da liễu', '800 Tỉnh lộ 10, Khu phố 1, Phường Bình Trị Đông A, Quận Bình Tân, TP Hồ Chí Minh']"
02726/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Sản Phụ khoa', '354 Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP Hồ Chí Minh']"
01359/SYT-GPHĐ,"['6', 'phòng khám đa khoa thuộc Công ty TNHH Dịch vụ y tế và Chăm sóc sức khỏe Việt Sin', '311 Nguyễn Thị Nhỏ, Phường 16, Quận 11, TP Hồ Chí Minh']"
00615/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '329 Cách Mạng Tháng Tám, Phường 12, Quận 10, TP Hồ Chí Minh']"
02568/HCM-GPHĐ,"['8', 'Phòng chẩn trị Y học cổ truyền (thuộc Công ty Cổ phần Y Dược và Giải pháp Sức khỏe Khang Việt)', '312 Trường Sa, Phường 2, Quận Phú Nhuận, TP Hồ Chí Minh']"
04367/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Tai Mũi Họng', 'Số 04 Lô C, Khu phố 1, Phường Phú Thuận, Quận 7, TP Hồ Chí Minh']"
03755/SYT-GPHĐ,"['10', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '16G Lâm Văn Bền, Phường Tân Thuận Tây, Quận 7, TP Hồ Chí Minh']"
00507/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản phụ khoa', '255 Cao Văn Lầu, Phường 2, Quận 6, TP Hồ Chí Minh']"
01432/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Sản phụ khoa', '371/5 Nguyễn Oanh, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh']"
04337/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '954 Tổ 7, Ấp Bàu Tre 2, Xã Tân An Hội, Huyện Củ Chi, TP Hồ Chí Minh']"
00014/SYT-GPHĐ,"['4', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Sky', '156- 158 Lâm Văn Bền, Phường Tân Quy, Quận 7, TP Hồ Chí Minh']"
03190/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Sản phụ khoa', '33 Trần Thánh Tông, Phường 15, Quận Tân Bình, TP Hồ Chí Minh']"
00533/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '367 Cách Mạng Tháng 8, Phường 13, Quận 10, TP Hồ Chí Minh']"
01086/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '9-11F Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']"
02157/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản Phụ khoa Thuộc Công ty TNHH Phòng khám sản phụ khoa Hồng Phúc Gia Định', '143 Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh']"
00174/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '264 Hai Bà Trưng, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
00332/HCM-GPHĐ,"['10', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Trí Việt', '51 Tân Mỹ, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']"
00004/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp thuộc Công ty TNHH Một thành viên Dịch vụ Y tế Nam Phương', '9 Trần Quốc Thảo, Phường 6, Quận 3, TP Hồ Chí Minh']"
00587/SYT-GPHĐ,"['2', 'Phòng khám đa khoa thuộc Công ty Cổ phần Trung tâm Y khoa Thành Công', '36 đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP Hồ Chí Minh']"
02370/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '11/10A Ấp Hưng Lân, Xã Bà Điểm , Huyện Hóc Môn, TP Hồ Chí Minh']"
03772/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '139 Tân Hòa Đông, Phường 14, Quận 6, TP Hồ Chí Minh']"
01877/SYT-GPHĐ,"['5', 'Phòng khám Nội tổng hợp', '28A Trần Huy Liệu, Phường 12, Quận Phú Nhuận, TP Hồ Chí Minh']"
01564/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '132 đường 3-2, Phường 12, Quận 10, TP Hồ Chí Minh']"
01001/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', '361 Minh Phụng, Phường 2, Quận 11, TP Hồ Chí Minh']"
00268/HCM-GPHĐ,"['8', 'Phòng khám chuyên khoa Da liễu (thuộc Công ty TNHH phòng khám Da liễu AZ Noskin)', '243/3 Tô Hiến Thành, Phường 13, Quận 10, TP Hồ Chí Minh']"
00030/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '159 Trần Quốc Thảo, Phường 9, Quận 3, TP Hồ Chí Minh']"
00859/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', 'Tổ 3 Ấp Phước Hưng, Xã Phước Thạnh, Huyện Củ Chi, TP Hồ Chí Minh']"
00333/SYT-GPHĐ,"['1', 'Công ty TNHH Nha khoa Song Phát', '168 Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, TP Hồ Chí Minh']"
05394/SYT-GPHĐ,"['2', 'Trạm Y tế Xã Tân Hiệp Huyện Hóc Môn', '35 Đỗ Văn Dậy, Ấp Tân Thới 1, Xã Tân Hiệp , Huyện Hóc Môn, TP Hồ Chí Minh']"
00622/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '40 Lê Quang Định, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']"
03778/SYT-GPHĐ,"['4', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '184 Tổ 9, Ấp Xóm Mới, Xã Trung Lập Hạ, Huyện Củ Chi, TP Hồ Chí Minh']"
04108/SYT-GPHĐ,"['5', 'phòng khám nội tổng hợp (thuộc Công ty TNHH Ngoại Giao)', '216 Quốc lộ 1A, Khu phố 3, Phường Tam Bình, Quận Thủ Đức, TP Hồ Chí Minh']"
00056/SYT-GPHĐ,"['6', 'Công ty TNHH Y khoa Ngọc Tâm', '320 Điện Biên Phủ, Phường 11, Quận 10, TP Hồ Chí Minh']"
00746/SYT-GPHÐ,"['7', 'Phòng khám đa khoa thuộc Công ty TNHH Đầu tư y tế Trần Diệp Khanh', '11/25 Nguyễn Oanh, Phường 10, Quận Gò Vấp, TP Hồ Chí Minh']"
00142/SYT-GPHĐ,"['8', 'Phòng khám đa khoa thuộc Công ty Cổ phần Vigor Anbis Japan', 'Lầu 2, Tòa nhà Miss áo dài, Số 21 Nguyễn Trung Ngạn, Phường Bến Nghé, Quận 1, TP Hồ Chí Minh']"
00242/SYT-GPHĐ,"['9', 'PHÒNG KHÁM NỘI TỔNG HỢP', '158 Đường số 5, Phường Bình Trị Đông B , Quận Bình Tân, TP Hồ Chí Minh']"
00794/SYT-GPHĐ,"['10', 'Phòng khám đa khoa thuộc Công ty TNHH Trung tâm Y khoa Hoàng Khang', '285 Bà Hom, Phường 13, Quận 6, TP Hồ Chí Minh']"
04849/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Ngoại', '243/9 Tô Hiến Thành, Phường 13, Quận 10, TP Hồ Chí Minh']"
00411/SYT-GPHĐ,"['2', 'Phòng khám đa khoa thuộc Công ty Cổ phần Phòng khám đa khoa quốc tế Tâm Phúc', '236 Đinh Bộ Lĩnh, Phường 28, Quận Bình Thạnh, TP Hồ Chí Minh']"
01840/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Mắt', '109 Lô H Chung cư Tây Thạnh, Đường C8, Phường Tây Thạnh, Quận Tân Phú, TP Hồ Chí Minh']"
01969/HCM-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '285/64 Cách Mạng Tháng Tám, Phường 12, Quận 10, TP Hồ Chí Minh']"
00125/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '101 Trần Hữu Trang, Phường 10, Quận Phú Nhuận, TP Hồ Chí Minh']"
02006/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Sản phụ khoa', '905 Phạm Thế Hiển, Phường 4, Quận 8, TP Hồ Chí Minh']"
05369/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Sản phụ khoa', '156A Lò Siêu, Phường 12, Quận 11, TP Hồ Chí Minh']"
00254/SYT-GPHĐ,"['8', 'PHÒNG KHÁM  CHUYÊN KHOA TAI MŨI HỌNG', '29 Liêu Bình Hương, Ấp Tân Lập, Xã Tân Thông Hội, Huyện Củ Chi, TP Hồ Chí Minh']"
03358/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp Trần Thị Thúy Đào', '302 Trần Hưng Đạo, Phường 11, Quận 5, TP Hồ Chí Minh']"
00347/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '02 Lạc Long Quân, Phường 3, Quận 11, TP Hồ Chí Minh']"
